PalmPositionX,PalmPositionY,PalmPositionZ,PalmNormalX,PalmNormalY,PalmNormalZ,HandDirectionX,HandDirectionY,HandDirectionZ,ThumbX,ThumbY,ThumbZ,IndexX,IndexY,IndexZ,MiddleX,MiddleY,MiddleZ,RingX,RingY,RingZ,PinkyX,PinkyY,PinkyZ,IsLeft
74.094597,187.342545,35.558144,0.751025,0.561577,0.347264,-0.154983,0.661180,-0.734045,45.045342,241.075758,40.613462,44.988968,254.293183,-26.620626,16.154580,233.778879,-37.419527,39.196644,213.159103,-50.392886,68.874527,188.027502,-46.750324,1
69.457283,185.753418,16.237461,0.648587,0.634270,0.420758,-0.081733,0.607640,-0.789996,40.536910,234.187063,12.267724,57.121515,245.336257,-48.018649,37.528609,255.279620,-52.115461,94.411085,223.022992,-2.564204,87.713438,212.499819,-53.961718,1
71.084412,191.032410,12.042295,0.828416,0.481816,0.285622,-0.043680,0.563956,-0.824649,37.262601,224.977715,-0.037315,60.488562,258.637785,-25.870662,42.874378,258.461523,-60.226107,102.618366,224.077768,-15.686135,104.959401,212.429826,-23.506283,1
70.630058,199.089661,10.043411,0.839730,0.493128,0.227329,-0.059921,0.500248,-0.863806,28.406393,224.847517,-3.910968,48.089018,270.866827,-33.879051,33.199659,253.109070,-69.097716,98.813928,229.744744,-25.597288,102.234116,209.305795,-20.332602,1
47.198475,213.601517,6.742757,0.519967,-0.442727,-0.730498,-0.320217,0.691801,-0.647204,62.780478,215.697866,-42.809374,26.868052,270.263155,-55.841480,60.594010,227.353395,-45.883990,61.852133,197.656702,-31.534069,34.191036,202.144675,-28.222667,1
38.650570,222.140762,6.086240,0.331188,-0.500276,-0.800024,-0.375093,0.708197,-0.598132,38.885874,218.845339,-45.369244,30.353582,257.056637,-56.097238,51.575934,221.846616,-39.669895,47.418692,199.252279,-27.261676,17.916689,209.306730,-20.266908,1
23.575457,237.733429,13.488088,0.247465,-0.445485,-0.860409,-0.492937,0.706625,-0.507636,15.955171,233.006627,-36.617313,11.887264,267.486646,-52.452654,37.450234,230.616378,-22.961433,30.690345,213.881342,-12.350587,3.907314,220.250881,-7.650977,1
17.462393,250.702240,18.659744,0.143300,-0.395141,-0.907375,-0.480787,0.773585,-0.412808,11.829604,249.978204,-35.285201,8.641013,293.417464,-49.790009,30.135434,242.004487,-16.451059,22.109838,228.133142,-10.772357,2.219017,229.993127,-6.959623,1
12.066139,264.480286,21.006306,0.026250,-0.401710,-0.915391,-0.446092,0.814768,-0.370345,8.698235,270.375371,-35.954647,8.829467,305.352969,-50.602044,23.199330,250.376623,-10.538278,14.308574,238.715594,-7.138054,-5.091062,243.495444,-2.476782,1
5.048690,288.668549,28.126352,-0.015535,-0.352062,-0.935848,-0.450919,0.837847,-0.307710,1.838318,296.953999,-26.835113,1.255768,340.806975,-44.440457,15.841632,268.774533,1.335817,7.554359,260.191292,2.535609,-6.380020,260.187946,5.554177,1
