PalmPositionX,PalmPositionY,PalmPositionZ,PalmNormalX,PalmNormalY,PalmNormalZ,HandDirectionX,HandDirectionY,HandDirectionZ,ThumbX,ThumbY,ThumbZ,IndexX,IndexY,IndexZ,MiddleX,MiddleY,MiddleZ,RingX,RingY,RingZ,PinkyX,PinkyY,PinkyZ,IsLeft
208.037140,148.535385,51.889759,-0.698336,-0.347359,-0.625835,0.354574,0.591650,-0.724036,197.407416,139.848801,10.520644,182.228253,161.953769,16.603796,178.941364,141.382468,36.369444,186.961615,128.970822,39.473994,195.461359,123.802072,33.691460,2
212.476501,175.311401,60.385487,-0.473015,-0.503064,-0.723314,0.290612,0.685934,-0.667113,192.355945,169.042371,15.207312,181.207141,170.102234,25.392534,188.703259,156.980847,45.254465,198.801123,152.127454,51.683567,207.886877,152.986914,49.380170,2
207.754364,195.281525,63.681065,-0.443162,-0.544536,-0.712101,0.237103,0.694874,-0.678920,186.897260,191.458246,19.831687,176.515472,193.961969,20.359772,185.949823,175.836981,48.944367,196.120624,171.721307,54.784867,205.540314,173.103925,52.616282,2
197.130508,212.073578,63.217350,-0.440935,-0.562074,-0.699749,0.176761,0.709981,-0.681676,175.048697,207.435931,20.222980,164.640091,213.920294,16.272780,175.829190,192.086920,47.608817,186.548465,188.310406,54.161884,196.108804,189.908405,51.965223,2
185.734863,227.920166,61.341022,-0.445980,-0.574643,-0.686212,0.117627,0.722401,-0.681396,164.382544,221.196899,19.766614,152.231116,237.101550,8.116527,164.629395,207.957019,45.724522,175.964319,204.145618,52.119352,185.866272,205.418762,49.746333,2
174.382889,242.139618,59.992550,-0.440158,-0.598363,-0.669495,0.054109,0.726576,-0.684953,155.076151,233.003558,19.713581,143.840140,269.723407,-1.687831,153.863052,221.413055,45.657314,165.310989,217.278314,50.004281,175.777029,218.246759,47.762884,2
162.150406,263.818024,60.860748,-0.482132,-0.601072,-0.637386,0.005938,0.725269,-0.688440,142.751309,255.647736,22.214616,138.156937,310.897174,2.023869,140.617789,242.772833,48.455173,152.067703,237.972028,50.373203,163.777542,238.053961,47.627478,2
151.939972,297.139740,62.892586,-0.579260,-0.523492,-0.624831,-0.000780,0.766885,-0.641784,129.556805,292.027777,25.774440,126.763904,349.293915,9.583169,125.939612,279.551898,49.050731,138.238861,272.414398,49.826723,150.717670,271.636005,46.165611,2
146.928421,313.174408,63.923004,-0.577686,-0.519147,-0.629893,-0.023230,0.781826,-0.623064,123.676242,309.086591,27.025053,120.595541,365.957245,11.838141,120.738602,295.171967,49.750421,133.683670,288.407440,50.867871,146.200101,288.071161,46.962781,2
139.926346,336.970123,65.259995,-0.565723,-0.523261,-0.637303,-0.057090,0.795868,-0.602773,116.143906,332.889484,28.572212,112.297128,390.980377,14.797134,113.930331,317.808893,50.937518,128.116147,312.104083,52.339417,140.280557,312.496979,48.290866,2
