PalmPositionX,PalmPositionY,PalmPositionZ,PalmNormalX,PalmNormalY,PalmNormalZ,HandDirectionX,HandDirectionY,HandDirectionZ,ThumbX,ThumbY,ThumbZ,IndexX,IndexY,IndexZ,MiddleX,MiddleY,MiddleZ,RingX,RingY,RingZ,PinkyX,PinkyY,PinkyZ,IsLeft
-59.115555,298.319427,132.493118,-0.440691,-0.516233,-0.734367,-0.270334,0.856436,-0.439815,-112.726125,340.048116,155.029250,-95.708382,409.915060,131.763713,-85.163144,421.694908,131.950591,-49.483055,413.149719,114.533297,-15.167110,382.539919,101.335935,2
-54.935513,328.779083,148.669571,0.300838,0.675742,0.672955,-0.509599,0.710359,-0.485488,-22.221090,397.646753,147.510319,-38.503520,393.909108,155.278374,-41.564851,382.092122,165.553861,-65.845376,411.090233,167.972517,-91.828703,400.829117,165.082774,2
-54.836456,351.921417,158.965546,0.174893,0.597930,0.782235,-0.372148,0.775688,-0.509720,-24.804551,411.753633,162.313110,-30.561443,443.157823,167.073309,-43.693665,436.937868,184.493446,-71.185052,434.378813,182.612784,-89.826389,414.154874,189.784975,2
-61.065639,397.324860,181.635696,-0.002609,0.632735,0.774364,-0.232929,0.752682,-0.615803,-28.637046,455.396095,174.885422,-48.686463,484.334766,182.348743,-62.379201,488.776822,189.462936,-78.771320,478.652467,197.074731,-93.392373,449.948323,210.897413,2
-69.916084,447.892914,193.423843,-0.310426,0.469833,0.826373,0.011648,0.871134,-0.490907,-39.467418,503.226357,218.885190,-69.763998,550.369139,188.497290,-78.211374,523.254222,210.114511,-94.969750,502.908742,223.699543,-106.516930,494.096118,205.401191,2
-79.985077,503.023193,202.103638,-0.913156,-0.129839,0.386378,-0.099899,0.990290,0.096679,-115.225958,530.881839,245.074298,-103.829110,605.936523,236.803209,-134.092889,541.729831,242.616277,-129.984470,561.100613,215.248152,-126.455067,533.592010,194.285371,2
-98.882996,562.886597,227.776428,-0.885858,-0.395535,0.242503,-0.287397,0.878145,0.382445,-149.488106,565.761728,277.895151,-156.642913,617.661746,293.566869,-170.333047,615.702481,288.172385,-161.120441,599.282709,252.803281,-155.628866,587.094916,230.540224,2
-102.691269,599.719299,241.114548,-0.939146,-0.343454,-0.006595,-0.308202,0.833963,0.457731,-161.001485,596.892874,284.868334,-171.316129,641.396429,307.277317,-167.647314,676.865140,300.127332,-170.924350,670.953122,276.423249,-162.520521,648.971182,246.148895,2
-99.665024,629.688171,245.350235,-0.937262,-0.348622,0.001712,-0.301278,0.812431,0.499186,-159.532103,619.720541,289.021670,-171.009829,662.571103,311.817673,-162.369679,700.448135,310.587942,-161.106606,700.509915,282.728912,-153.289557,697.977713,254.559364,2
-92.807022,661.937195,250.694809,-0.871903,-0.417109,0.256525,-0.250508,0.830066,0.498232,-134.058343,643.967545,319.164611,-147.942997,690.884869,327.253437,-147.376437,731.257254,325.043336,-150.269144,734.529788,296.801258,-146.396612,736.332233,262.832150,2
-80.930038,713.827881,260.014496,-0.738950,-0.409928,0.534707,-0.150831,0.874122,0.461694,-96.306388,699.912497,343.032140,-112.047816,750.580893,348.860428,-120.920137,776.192908,342.831291,-132.807034,780.694052,315.992493,-139.816492,781.218219,281.139658,2
-73.605667,762.350525,268.916382,-0.705361,-0.390624,0.591506,-0.180350,0.905896,0.383179,-82.601531,757.173456,353.066762,-98.888836,821.515308,350.062399,-116.623968,828.921640,342.802730,-130.669408,828.549167,317.782942,-140.423228,820.379367,285.419627,2
-9.134933,215.574463,-13.939039,0.743789,-0.336870,-0.577318,-0.514300,0.263249,-0.816208,27.170329,234.135683,-74.122806,9.251552,251.524194,-111.841471,28.896685,209.287489,-13.226319,20.313078,191.784279,-10.133217,9.006735,179.092250,-19.771401,1
-65.490166,827.797424,311.261322,-0.593894,0.056961,0.802524,-0.026976,0.995520,-0.090623,-88.936916,868.466275,359.626530,-69.257980,929.853207,349.197795,-95.274895,933.872290,346.705231,-102.048257,914.579053,340.409557,-115.720480,864.507819,339.463698,2
-2.220915,218.241180,-49.632702,0.478481,-0.699079,-0.531361,-0.340135,0.410330,-0.846131,10.303823,193.620158,-105.806672,-4.828124,247.612934,-155.975999,30.256330,192.159649,-56.952052,15.175284,180.979350,-48.878880,-1.317679,175.636873,-50.563032,1
-57.335957,902.438477,389.932037,-0.987345,-0.132397,0.087299,-0.147444,0.969068,-0.197909,-133.520938,912.920020,442.149638,-90.786822,991.102850,393.844255,-116.995863,997.462067,370.562729,-120.217071,980.575934,347.201030,-120.420299,940.086142,322.696501,2
-3.373436,217.986420,-106.175613,0.559479,-0.734106,-0.384800,-0.246615,0.295794,-0.922869,29.840833,201.572143,-161.553436,-2.128609,241.375628,-214.216361,27.217139,194.706319,-108.213697,13.927599,182.525880,-102.390640,-1.050008,175.091686,-107.248516,1
-63.274437,925.124634,402.663269,-0.954701,-0.264754,-0.135837,-0.247471,0.959913,-0.131624,-138.424715,933.610638,454.941432,-127.690918,992.536505,406.479741,-131.472919,1003.831183,382.711475,-131.182285,986.724591,351.128963,-125.028908,955.405444,338.272102,2
-3.337491,219.817078,-124.728493,0.541561,-0.774213,-0.327575,-0.203090,0.257631,-0.944659,39.870080,213.210486,-178.271131,-0.579011,243.606445,-233.544332,27.116616,190.820345,-126.912134,13.486183,182.820359,-121.170219,-2.087028,176.134700,-126.804757,1
-69.092346,937.500244,411.525787,-0.850150,-0.446237,-0.279496,-0.465919,0.884816,0.004521,-138.602728,938.480325,456.159760,-145.377515,984.952310,421.043399,-136.234139,1007.588898,397.212071,-119.499292,1007.478989,365.027142,-137.305897,962.389102,373.740944,2
-2.401946,224.022324,-134.096481,0.376308,-0.891445,-0.252426,-0.182292,0.195887,-0.963534,20.150274,188.023679,-183.322938,0.538233,243.330189,-244.521294,24.551855,187.727982,-141.523866,9.696287,180.273648,-135.081465,-7.621108,177.170976,-142.101786,1
-70.807030,925.366516,409.166443,-0.828159,-0.426479,-0.363687,-0.483495,0.871807,0.078646,-149.961458,913.731024,431.438280,-149.946622,953.532074,419.885620,-145.905702,975.266638,400.729080,-127.443295,981.227747,371.887694,-131.330848,973.851279,374.357187,2
-3.028934,231.769394,-130.431320,0.405831,-0.822213,-0.399082,-0.246148,0.322194,-0.914113,12.099348,199.426971,-180.396186,1.938457,261.602894,-240.045546,24.911821,202.367375,-134.588734,9.422034,192.519476,-128.074332,-7.290669,188.014053,-134.568916,1
-68.456802,908.269287,402.533142,-0.825029,-0.464639,-0.321617,-0.496505,0.867805,0.019948,-150.459838,891.717239,414.166327,-150.969249,932.002530,414.622241,-142.386938,954.771265,394.189250,-124.542121,965.652646,373.649298,-126.333502,961.342929,365.338635,2
-0.140007,237.550613,-121.855133,0.287025,-0.815812,-0.502064,-0.309820,0.416887,-0.854527,-5.866467,196.146077,-164.521717,-2.252076,274.935474,-229.166075,25.478531,204.823734,-131.419480,9.331859,196.737904,-124.327574,-7.988411,194.695534,-125.395559,1
-67.394112,881.313171,389.997375,-0.775469,-0.494712,-0.392311,-0.536449,0.843924,-0.003822,-141.192444,865.964548,385.617484,-146.241836,921.249829,398.531926,-135.874945,964.258365,375.391359,-118.171920,966.526401,358.580528,-128.393102,923.764471,348.300987,2
10.320488,246.281754,-106.331749,0.001900,-0.849863,-0.527001,-0.403430,0.481560,-0.778038,-6.736368,212.024943,-151.437393,-11.812769,277.838903,-211.393280,22.121262,204.625836,-137.485415,13.365865,205.868962,-112.350087,-6.069444,205.945770,-107.065512,1
-66.468941,855.751221,372.983795,-0.770604,-0.467256,-0.433408,-0.477435,0.873724,-0.093074,-143.378693,851.223160,381.238318,-144.890664,922.985764,371.731825,-135.764126,950.237506,352.480757,-105.943628,949.314783,328.698648,-120.079911,897.651373,317.326617,2
27.409445,244.670563,-91.335915,-0.406959,-0.809739,-0.422737,-0.384315,0.571621,-0.724949,-7.343047,217.677459,-130.978854,-9.266578,258.089497,-194.021552,-27.249303,236.428585,-189.797631,11.122535,199.451814,-98.585266,-6.895816,206.893153,-100.474212,1
