PalmPositionX,PalmPositionY,PalmPositionZ,PalmNormalX,PalmNormalY,PalmNormalZ,HandDirectionX,HandDirectionY,HandDirectionZ,ThumbX,ThumbY,ThumbZ,IndexX,IndexY,IndexZ,MiddleX,MiddleY,MiddleZ,RingX,RingY,RingZ,PinkyX,PinkyY,PinkyZ,IsLeft
193.885223,133.462082,2.763890,-0.594380,0.801467,0.066056,-0.136148,-0.019334,-0.990500,182.190959,182.819110,-37.955669,166.822867,171.582681,-62.487695,163.914705,179.667822,-39.858790,157.653436,164.586932,-14.708563,149.247540,151.711011,-14.980590,2
193.739410,149.131729,0.798331,-0.993085,0.088138,0.077555,-0.090625,-0.155569,-0.983659,139.926640,179.531851,-30.005000,137.826190,173.867177,-56.289945,154.254721,165.763573,13.960101,163.852765,151.421342,21.504801,167.734824,140.656462,18.701241,2
184.639069,159.169281,0.388194,-0.904037,0.392770,0.168669,-0.233907,-0.124284,-0.964283,133.402174,198.892967,-22.546839,131.236180,202.449622,-56.126458,156.464459,184.958705,14.047360,155.860027,172.030751,22.484820,155.039055,159.665688,17.506507,2
158.657410,209.445053,-7.486825,-0.660997,0.661594,0.354084,-0.394544,0.094960,-0.913957,120.340824,261.808937,-16.183844,114.627508,275.928200,-41.976090,147.014456,239.434891,16.935534,145.505817,223.683067,21.466133,136.449464,210.537903,19.695226,2
145.425491,242.084702,-3.728899,-0.573273,0.636415,0.516075,-0.457809,0.273571,-0.845914,110.788223,294.779344,-2.395287,100.524935,315.227266,-38.602557,129.668666,273.995326,25.149475,132.709041,250.285338,30.334838,122.908272,238.312163,27.564371,2
137.565674,263.162201,1.455130,-0.521138,0.604175,0.602817,-0.503497,0.352672,-0.788742,104.533506,314.035120,10.376144,91.877657,337.828729,-43.843414,116.015688,301.741794,23.615992,126.809354,269.144626,36.364165,116.432308,257.482874,33.156829,2
128.747040,284.715179,4.009680,-0.411516,0.602949,0.683452,-0.508318,0.470586,-0.721222,101.244304,332.839609,22.650518,89.398986,364.160236,-46.081239,80.991672,364.467899,-16.115569,120.693756,289.329352,40.302930,109.076911,279.159387,37.030184,2
123.158951,297.724609,5.713936,-0.317866,0.605665,0.729473,-0.514369,0.536159,-0.669297,100.944778,347.027490,29.625829,87.905047,380.361606,-44.323866,73.338557,380.868268,-36.257209,118.127293,300.874219,42.351543,105.478728,292.157303,39.812765,2
113.389305,314.120453,8.674073,-0.099274,0.655945,0.748252,-0.538552,0.596893,-0.594711,102.098830,366.018378,36.043043,83.291794,399.014249,-43.189377,60.158350,395.523676,-41.730647,114.335776,320.646198,45.787193,100.440043,312.957880,45.361076,2
106.526192,329.653992,9.561171,0.160573,0.737069,0.656464,-0.562240,0.614945,-0.552927,109.074062,386.242694,32.081313,79.972436,413.713287,-45.524178,52.250035,411.476361,-38.851852,115.860851,343.561465,44.947713,101.368532,336.841858,47.957112,2
