PalmPositionX,PalmPositionY,PalmPositionZ,PalmNormalX,PalmNormalY,PalmNormalZ,HandDirectionX,HandDirectionY,HandDirectionZ,ThumbX,ThumbY,ThumbZ,IndexX,IndexY,IndexZ,MiddleX,MiddleY,MiddleZ,RingX,RingY,RingZ,PinkyX,PinkyY,PinkyZ,IsLeft
136.350723,148.816895,57.400570,-0.103391,-0.647735,-0.754818,0.068420,0.752455,-0.655080,138.136310,139.085329,-12.351207,141.326572,232.562418,-31.859499,117.345796,114.816931,16.954446,137.664661,108.740059,24.026616,158.413347,116.664369,25.360193,2
151.423691,167.460281,43.723244,-0.565189,-0.378972,-0.732764,0.353389,0.691395,-0.630150,113.259074,175.934508,-23.926146,155.074910,252.910623,-47.198074,110.177946,145.921960,18.457516,123.167869,133.392491,28.879185,141.889714,125.905354,24.747392,2
148.923859,172.799942,38.554146,-0.566337,-0.391413,-0.725298,0.329779,0.698890,-0.634664,111.701071,181.703889,-27.654748,151.976352,259.082182,-51.998492,106.790188,149.653331,19.713782,121.114131,138.071323,25.467595,141.509248,128.951323,20.131158,2
141.320175,182.412674,28.942627,-0.516639,-0.431708,-0.739401,0.295361,0.720708,-0.627170,106.480659,193.722871,-36.622323,139.181557,266.751350,-62.911204,105.823347,153.220645,12.066699,120.887955,142.277260,16.482984,139.078667,138.182439,12.335913,2
131.813812,191.467453,18.519157,-0.522176,-0.406466,-0.749745,0.267406,0.756753,-0.596506,99.864037,204.854904,-45.902622,126.251482,277.682655,-70.626527,98.202070,163.123637,1.053119,113.849207,152.919214,5.356464,131.938321,149.013589,0.169203,2
117.503403,204.518829,5.125921,-0.564952,-0.410597,-0.715709,0.199645,0.773601,-0.601402,83.719391,215.919781,-57.320586,104.526748,293.480725,-80.743179,81.859876,178.633699,-11.785302,99.128790,167.511137,-9.123406,117.442709,163.340701,-15.808451,2
103.293518,213.599792,-4.994581,-0.593392,-0.428874,-0.681141,0.143174,0.776494,-0.613643,66.713533,223.314456,-65.754116,83.333736,302.701303,-89.610895,65.725235,188.915253,-19.674173,83.203143,177.900163,-18.440349,101.601288,173.878993,-26.072566,2
88.351891,226.053207,-14.566136,-0.562591,-0.492294,-0.664183,0.068610,0.772807,-0.630922,49.838358,231.766725,-74.796972,57.738419,309.747017,-101.366170,53.580164,198.444795,-27.413380,70.398506,189.942606,-26.468741,89.660801,187.165482,-34.659808,2
71.499825,235.401611,-23.080545,-0.541504,-0.559935,-0.627093,-0.017717,0.753355,-0.657376,30.118678,234.349767,-81.698252,32.958463,315.033917,-110.840741,36.889806,203.780019,-35.982888,55.095728,197.048259,-34.518258,74.781739,195.331657,-43.274991,2
50.237576,246.520752,-28.787512,-0.486154,-0.626494,-0.609229,-0.120835,0.738655,-0.663164,6.181118,240.318028,-85.460895,-1.161038,321.546774,-115.115073,18.604576,210.758684,-41.928826,39.358308,205.150523,-40.991054,58.716447,205.638420,-49.915038,2
