PalmPositionX,PalmPositionY,PalmPositionZ,PalmNormalX,PalmNormalY,PalmNormalZ,HandDirectionX,HandDirectionY,HandDirectionZ,ThumbX,ThumbY,ThumbZ,IndexX,IndexY,IndexZ,MiddleX,MiddleY,MiddleZ,RingX,RingY,RingZ,PinkyX,PinkyY,PinkyZ,IsLeft
84.027336,217.992401,38.813065,-0.262230,0.816485,0.514381,-0.786126,0.128403,-0.604582,95.703272,273.909416,-7.126596,26.781155,273.579433,-0.527567,14.342574,272.513263,15.234827,5.868328,254.659508,30.297699,10.573654,233.464619,46.339331,2
81.783264,234.131668,28.334930,-0.257406,0.787104,0.560544,-0.771205,0.182184,-0.609961,110.924408,290.151908,-19.992754,26.430379,291.473727,-3.249419,9.189209,285.465748,2.475647,8.019969,273.762843,25.463989,12.380420,253.668102,40.968447,2
85.213181,246.882904,19.689850,-0.217121,0.792407,0.570044,-0.763664,0.225852,-0.604821,113.314827,301.193083,-28.415086,30.457577,305.019669,-13.671889,10.492938,296.169286,-10.554007,6.157899,283.041989,10.456702,11.437952,263.903090,29.758846,2
89.597778,257.832703,11.859000,-0.220955,0.798249,0.560337,-0.743542,0.233921,-0.626439,115.183975,310.273613,-34.833181,37.264021,317.257655,-23.488251,16.873496,308.539359,-20.584062,11.033507,294.493315,0.114158,17.396727,277.163005,20.692493,2
92.964134,268.472076,3.837428,-0.242132,0.795327,0.555722,-0.708311,0.246537,-0.661449,129.636916,319.205463,-44.438835,44.252223,330.026875,-34.987646,23.283183,321.123785,-32.567988,15.941656,307.012279,-10.249649,22.402810,290.630345,11.842536,2
95.354782,277.719208,-3.312389,-0.252639,0.802863,0.539986,-0.689115,0.242449,-0.682890,135.472597,326.128996,-52.331424,48.835082,339.485298,-46.168184,27.775457,330.435800,-43.812344,18.668086,316.385640,-19.826730,25.226089,301.027345,3.923956,2
99.806618,297.048981,-14.439375,-0.183598,0.820071,0.542011,-0.645610,0.315196,-0.695586,146.401504,341.150777,-62.333628,59.838694,360.798509,-63.695969,36.820155,352.425330,-61.140413,24.220788,339.206129,-36.131274,32.081278,327.436717,-6.575348,2
102.546051,303.972321,-18.348366,-0.165642,0.825157,0.540072,-0.634621,0.329994,-0.698827,150.122386,346.400948,-66.349893,63.589144,367.780499,-68.407608,39.675706,359.079742,-66.103775,26.684383,346.279269,-41.164634,36.085672,336.422643,-9.299275,2
105.662109,309.624756,-22.645563,-0.139570,0.825891,0.546282,-0.617292,0.358796,-0.700154,154.954710,349.305434,-70.863765,68.590025,374.674794,-72.463324,44.283076,366.375891,-70.605442,30.080068,352.994598,-46.572751,39.851557,343.825017,-13.539105,2
111.044189,316.079163,-33.540611,-0.114010,0.844596,0.523124,-0.593381,0.364427,-0.717699,160.611472,349.686572,-83.767179,75.519653,382.406517,-79.953285,52.699312,375.419083,-80.490371,36.725063,360.522017,-59.934169,46.154624,353.002962,-27.162184,2
112.978615,316.698303,-36.481857,-0.096502,0.848903,0.519665,-0.594687,0.369492,-0.714019,161.454135,349.562656,-87.292572,78.160881,383.799649,-81.622549,55.572300,377.402080,-82.322836,39.247918,362.027985,-62.859208,48.353218,354.303117,-30.641844,2
114.578117,316.348358,-38.214954,-0.068740,0.859761,0.506049,-0.604691,0.367544,-0.706584,160.941679,349.019481,-89.969555,79.332648,382.763181,-83.875413,56.958010,376.990208,-83.919705,40.564784,361.348375,-65.204208,49.947966,354.928105,-32.630664,2
115.817741,314.882111,-39.821793,-0.054941,0.862400,0.503237,-0.613746,0.368376,-0.698294,160.347694,348.367552,-91.748303,80.088973,381.144263,-85.281335,57.901321,375.674283,-85.102993,41.566640,359.676257,-66.856371,51.094001,353.856870,-34.243772,2
117.146843,314.060394,-41.392525,-0.045772,0.862944,0.503222,-0.618517,0.371093,-0.692623,160.898166,348.364677,-93.177781,80.811271,379.699254,-87.827094,58.820995,374.553575,-87.052175,42.892516,358.778032,-68.762820,52.611589,353.429237,-35.883613,2
117.726067,307.162537,-42.858360,-0.049320,0.854667,0.516829,-0.633590,0.373242,-0.677683,160.063015,347.639877,-92.015555,78.886931,371.168729,-90.817647,56.615703,365.510013,-89.157756,43.051252,351.316460,-70.152849,53.426207,345.746690,-37.798885,2
117.587929,300.868835,-43.677307,-0.066243,0.848934,0.524330,-0.643688,0.365162,-0.672549,159.109804,344.455565,-91.408697,77.725234,364.532404,-91.693410,55.206044,358.401239,-89.299138,42.466558,344.439243,-70.300319,51.265702,336.977301,-38.833041,2
116.894684,282.207214,-45.300522,-0.113282,0.851531,0.511921,-0.679514,0.309497,-0.665187,154.535796,330.328941,-92.698551,72.711595,342.514703,-94.184433,49.466138,334.258679,-90.108360,39.052935,321.452350,-69.428849,43.896883,309.248410,-40.811400,2
116.129196,270.865173,-46.499977,-0.124814,0.855707,0.502182,-0.688619,0.289674,-0.664750,151.489705,320.585126,-93.463761,70.958237,329.848061,-96.280500,47.338174,321.181108,-91.041729,37.836456,309.310892,-69.547146,42.255824,296.094881,-41.499094,2
112.299370,228.418121,-49.439945,-0.256319,0.850846,0.458652,-0.709160,0.156894,-0.687369,130.646991,283.241019,-92.724795,63.019294,281.208759,-102.675080,39.315297,269.492604,-94.954141,31.702161,258.350514,-72.459459,35.973114,243.401611,-45.927014,2
114.886810,200.711456,-50.146152,-0.393865,0.834470,0.385396,-0.759851,-0.059668,-0.647354,112.612085,255.649074,-93.729378,55.280728,240.947775,-102.382921,33.704158,224.442583,-92.686764,29.362049,213.281097,-69.764817,36.872761,200.239138,-43.238108,2
115.400963,187.154556,-50.095413,-0.474965,0.796135,0.374938,-0.754097,-0.148607,-0.639729,101.582156,241.048009,-89.485217,52.068951,219.765579,-103.853322,31.737140,200.691549,-92.887930,28.818288,189.463383,-69.732694,37.641928,178.035812,-41.977814,2
115.729935,175.069931,-49.407570,-0.519337,0.788778,0.328814,-0.755258,-0.243617,-0.608470,92.701081,223.828301,-86.821068,48.927910,198.368835,-103.794592,30.411602,179.436849,-90.946681,28.994635,169.175455,-67.849675,38.895307,159.914607,-39.781340,2
-89.511971,194.335449,-30.993582,0.136946,0.936984,-0.321413,0.885189,-0.261393,-0.384856,-77.736499,224.787475,-92.493748,-26.793394,199.116079,-93.872926,-25.048864,210.587848,-87.181903,-69.173967,237.296335,-47.523487,-66.523996,234.003458,-33.732263,1
116.951904,157.478561,-47.975262,-0.584889,0.768444,0.259611,-0.743608,-0.380168,-0.550018,83.211039,197.526115,-81.237804,46.251420,167.949059,-100.640100,30.915540,149.537431,-87.633496,31.282249,139.974736,-64.665439,42.533499,133.193085,-37.248739,2
-118.055916,183.946548,-19.093231,0.252769,0.895784,0.365621,0.779288,0.035472,-0.625661,-161.729889,228.504746,-80.109067,-69.011948,190.391722,-99.319924,-39.287716,174.160299,-78.271218,-32.416975,162.905489,-51.517450,-36.596572,156.505688,-10.356854,1
119.649323,150.222153,-45.622082,-0.605729,0.758631,0.239940,-0.743176,-0.431708,-0.511193,83.406778,187.049294,-79.070621,47.208166,154.506821,-97.150134,33.491853,137.458296,-83.739234,34.922832,127.429495,-61.080333,47.300421,120.880995,-34.648811,2
-117.611755,169.647980,-17.660913,0.340769,0.867062,0.363429,0.745657,-0.013823,-0.666186,-162.394494,218.781401,-77.067252,-69.970682,178.242888,-98.407722,-41.894352,161.436197,-81.140825,-34.339996,144.021970,-55.150806,-36.096115,139.708585,-12.500581,1
120.809990,157.504105,-41.759239,-0.594982,0.768204,0.236343,-0.747239,-0.420399,-0.514683,86.347042,194.967497,-75.584913,48.470873,162.329961,-94.153009,35.477640,148.776864,-81.020277,36.662304,136.198438,-59.514049,48.979098,128.678702,-34.097186,2
-113.674698,170.689774,-17.144175,0.355508,0.868879,0.344474,0.760515,-0.054656,-0.647016,-153.918452,219.343324,-79.077197,-61.361594,177.439606,-94.664425,-36.476406,160.550434,-78.189515,-29.625029,144.452184,-51.641030,-33.152430,139.734365,-11.093794,1
120.419319,177.698441,-40.579865,-0.581215,0.754587,0.304611,-0.753742,-0.358133,-0.551011,87.441044,216.953317,-71.487531,47.853125,188.575314,-91.895230,34.891772,173.904137,-80.670920,35.839288,157.655203,-60.994315,48.008745,148.261603,-35.749568,2
-112.690491,188.725342,-15.962925,0.281502,0.877366,0.388569,0.776823,0.029345,-0.629035,-160.067247,236.499560,-77.118910,-59.373053,200.108411,-92.106090,-33.233506,183.982097,-74.592233,-26.150029,167.937366,-48.452904,-31.100676,160.456290,-9.783647,1
122.788124,197.148239,-40.494400,-0.541197,0.750388,0.379506,-0.763732,-0.249775,-0.595252,94.220733,244.008914,-71.314055,52.121513,216.904198,-93.005166,37.037023,201.370213,-80.896587,36.763523,184.262415,-62.759775,47.578862,172.927994,-36.561633,2
-113.050224,206.575974,-16.174339,0.245995,0.876584,0.413627,0.784641,0.070444,-0.615936,-161.929135,253.440983,-77.236098,-58.946401,220.801620,-91.218237,-32.802563,204.102532,-74.030921,-25.863927,187.808574,-48.539150,-31.300096,178.685669,-10.477711,1
124.622871,217.948853,-39.828838,-0.529236,0.724225,0.442050,-0.755336,-0.164827,-0.634271,101.407790,271.040047,-70.786860,56.585481,244.290913,-93.970920,39.323911,226.867554,-81.318551,38.125890,210.337589,-63.459780,47.795347,197.216265,-36.306919,2
-111.976540,227.115341,-16.414833,0.208724,0.867472,0.451582,0.791824,0.121104,-0.598623,-160.173913,276.005247,-75.730531,-57.775126,245.797070,-90.572237,-31.861992,227.684173,-74.757250,-24.803584,210.594871,-49.842864,-30.190741,199.783939,-11.975858,1
126.502022,241.325989,-38.629414,-0.489018,0.729591,0.478078,-0.750608,-0.072773,-0.656728,112.650049,297.450410,-72.868853,62.190203,275.085431,-93.569506,42.874360,259.017854,-80.937149,39.991531,243.069984,-62.270053,48.491379,228.370903,-35.658960,2
-112.052048,250.172089,-15.173076,0.151512,0.861662,0.484338,0.803355,0.178141,-0.568231,-157.378757,300.420792,-73.133242,-56.358805,272.044644,-87.191396,-31.274998,253.912366,-72.820697,-23.959496,237.268159,-47.792663,-29.648030,225.570153,-10.280639,1
127.191788,287.359222,-31.272783,-0.310484,0.752041,0.581407,-0.728111,0.205059,-0.654068,135.197889,343.760776,-66.997237,74.597540,346.027782,-72.845349,51.987798,332.865782,-67.242478,44.165077,313.943625,-52.954753,48.785458,294.321434,-29.699436,2
-111.010643,297.209381,-9.199467,0.023495,0.865288,0.500723,0.815478,0.273146,-0.510281,-144.927807,343.046243,-67.287282,-51.403572,324.679828,-75.356636,-27.829477,310.119530,-62.171617,-20.640301,295.519687,-37.443832,-27.435384,282.807870,-3.531685,1
123.970268,322.797821,-29.119259,-0.027777,0.760182,0.649116,-0.631249,0.490167,-0.601050,157.981960,370.967645,-69.219660,97.168776,400.359459,-59.791205,68.017644,393.378983,-61.478108,50.951300,373.572897,-47.856431,47.767142,350.109509,-24.855428,2
-110.228439,324.682068,-0.950673,-0.043816,0.842602,0.536751,0.802178,0.349910,-0.483811,-148.392648,371.567444,-57.188056,-51.602545,355.726234,-66.233728,-27.666132,341.600058,-53.701529,-19.766228,325.711621,-29.782663,-25.909068,311.553206,5.409324,1
119.723381,336.238312,-24.612253,0.015766,0.725981,0.687534,-0.635751,0.538003,-0.553510,158.035455,382.017567,-67.615682,95.259402,416.744057,-51.238811,65.681071,409.651759,-56.603410,46.911830,388.329147,-41.000723,42.321404,362.374908,-19.382928,2
-109.233200,334.544769,1.909447,-0.033546,0.786025,0.617284,0.773940,0.411222,-0.481574,-155.599233,383.483250,-51.568000,-54.925108,380.192606,-58.453315,-29.258366,364.279062,-48.909193,-18.728068,345.033270,-25.184967,-23.330996,326.413438,9.948786,1
114.905998,341.988525,-22.935719,0.056826,0.688953,0.722575,-0.609080,0.597382,-0.521686,157.761129,387.569478,-64.227759,93.407573,423.544321,-45.673245,66.742299,420.002608,-52.234665,44.407608,397.262881,-38.918339,38.602132,370.769455,-19.054714,2
-108.060715,330.165375,3.124082,-0.016962,0.753219,0.657551,0.762932,0.434819,-0.478401,-155.754263,379.553720,-48.739079,-56.182334,381.567049,-55.742735,-29.930475,366.008015,-47.097693,-18.165233,346.782924,-21.925748,-21.879859,325.709235,13.187927,1
102.537926,317.143768,-25.745865,0.070832,0.751784,0.655594,-0.701709,0.504671,-0.502903,139.799413,360.582901,-76.172338,69.164791,392.727708,-55.260433,43.813072,386.675314,-58.958346,26.788749,365.234619,-40.076378,25.305740,340.426770,-18.790329,2
-107.565811,306.003326,-1.417131,0.036245,0.756977,0.652436,0.769154,0.395694,-0.501826,-154.533524,356.882019,-52.559976,-55.078068,353.884132,-62.727543,-28.490977,335.361452,-54.219762,-17.043754,316.561002,-27.997500,-21.358435,297.421349,8.455581,1
