PalmPositionX,PalmPositionY,PalmPositionZ,PalmNormalX,PalmNormalY,PalmNormalZ,HandDirectionX,HandDirectionY,HandDirectionZ,ThumbX,ThumbY,ThumbZ,IndexX,IndexY,IndexZ,MiddleX,MiddleY,MiddleZ,RingX,RingY,RingZ,PinkyX,PinkyY,PinkyZ,IsLeft
47.183598,131.747528,118.419762,-0.671236,-0.151467,-0.725603,0.561305,0.535481,-0.631028,55.045176,182.022601,123.364928,105.574580,181.175836,86.429558,117.484387,165.489886,68.436803,109.045203,152.611737,57.644965,107.510156,138.509723,80.104832,2
54.455643,125.467667,117.792068,-0.728380,-0.289876,-0.620834,0.395833,0.561569,-0.726606,15.526557,173.316629,101.392776,85.897122,183.387125,63.748929,94.039841,171.027554,47.239751,93.035165,153.856900,45.558068,89.446024,132.494730,55.961911,2
53.860428,128.116074,114.577934,-0.733285,-0.294295,-0.612931,0.399068,0.543577,-0.738423,17.251838,173.333603,95.491344,86.565781,183.493918,59.280595,93.258646,172.319675,42.997193,91.664078,155.935849,42.202432,90.373978,135.643234,54.025973,2
53.231194,131.842896,110.502243,-0.738846,-0.314607,-0.595927,0.384524,0.529398,-0.756227,15.074805,173.993274,89.539963,86.624583,187.963135,55.871768,92.904131,175.744788,38.767931,91.307384,158.780750,37.888189,91.274455,138.291919,50.180588,2
52.937176,135.090652,104.604126,-0.716350,-0.311456,-0.624370,0.396801,0.554207,-0.731713,16.093368,176.998880,83.498132,87.730141,192.351102,52.245685,94.982967,180.639090,35.040623,93.291329,164.456082,33.826644,92.918209,143.970023,45.810392,2
52.029758,138.224304,98.772522,-0.700360,-0.319511,-0.638286,0.411291,0.550209,-0.726712,17.493914,179.903333,76.740155,88.105262,195.169470,46.959149,96.083125,182.819495,29.800553,94.479652,166.675403,28.584642,93.028596,146.091101,40.385573,2
50.026703,142.018463,89.527359,-0.686501,-0.296347,-0.663999,0.430000,0.570934,-0.699382,16.615494,184.933380,68.047360,87.385211,201.833173,41.322307,96.804053,188.803009,23.744530,95.237878,171.914862,21.488982,92.981067,150.115643,31.886616,2
49.224346,146.516464,79.391754,-0.679762,-0.272129,-0.681080,0.446757,0.582828,-0.678764,16.809039,192.643613,59.639548,87.291409,208.668686,33.937770,97.864358,195.030905,16.049515,96.451870,176.462241,12.507139,93.325466,153.707260,21.603392,2
48.861698,149.293777,72.736351,-0.668369,-0.265322,-0.694901,0.452831,0.596014,-0.663107,17.170355,196.509500,53.843913,86.627772,212.909866,28.786638,98.196467,199.266226,11.049818,96.806702,179.793118,6.606216,93.448353,156.453616,14.899484,2
48.115822,152.304977,62.300720,-0.664942,-0.252482,-0.702926,0.455688,0.608534,-0.649642,17.293156,200.702402,44.838937,85.042531,216.835068,18.895390,97.303352,203.296799,1.434016,96.239601,183.014999,-3.578119,93.083498,158.974789,3.982534,2
47.576412,153.811630,55.463982,-0.665725,-0.252279,-0.702257,0.454927,0.608768,-0.649956,17.012852,202.567160,38.408971,83.794982,218.179269,11.294075,96.168584,204.505356,-5.998634,95.515075,183.885764,-10.835168,92.765874,159.667734,-3.214835,2
46.104897,155.014435,45.754829,-0.662421,-0.247999,-0.706891,0.452888,0.619077,-0.641588,15.389259,204.457074,29.574294,81.478474,220.322052,2.147692,94.279012,206.876727,-15.068523,95.204585,185.530597,-19.902995,93.261610,160.537408,-12.536471,2
45.288292,156.860016,32.710403,-0.645476,-0.259987,-0.718169,0.441203,0.640612,-0.628455,13.249143,206.138947,17.687650,78.815520,223.263873,-10.568301,93.039775,211.131757,-26.581707,98.981676,189.969550,-29.496133,97.979845,164.114948,-22.166875,2
44.567944,158.954163,24.774902,-0.634304,-0.275874,-0.722186,0.438943,0.640465,-0.630185,13.203574,207.530359,9.058182,77.535964,225.093469,-19.303534,92.339382,213.037402,-34.721155,99.720357,191.885999,-36.568136,99.575642,166.056335,-28.466940,2
44.192188,160.032211,19.442492,-0.629734,-0.289477,-0.720860,0.437682,0.634434,-0.637124,13.551139,208.242892,3.054205,76.619682,225.548471,-25.937945,91.834104,213.379208,-40.811569,99.854025,192.157346,-41.988443,100.128777,166.305185,-33.326181,2
43.931313,161.427734,11.154201,-0.624477,-0.306152,-0.718540,0.436904,0.625646,-0.646283,14.746954,208.940161,-6.242032,75.633485,225.893518,-36.150736,91.377724,213.668909,-50.196437,100.023970,192.474438,-50.528102,100.836525,166.681750,-41.079646,2
44.022778,162.606689,5.246607,-0.622412,-0.314504,-0.716722,0.439708,0.617050,-0.652615,15.870306,209.694592,-13.051309,75.219131,226.124670,-43.649196,91.529214,213.797473,-56.914064,100.264302,192.467480,-56.880214,101.275606,166.653247,-46.983510,2
