PalmPositionX,PalmPositionY,PalmPositionZ,PalmNormalX,PalmNormalY,PalmNormalZ,HandDirectionX,HandDirectionY,HandDirectionZ,ThumbX,ThumbY,ThumbZ,IndexX,IndexY,IndexZ,MiddleX,MiddleY,MiddleZ,RingX,RingY,RingZ,PinkyX,PinkyY,PinkyZ,IsLeft
35.614666,242.130203,126.600929,-0.729620,0.656096,0.192854,-0.187773,0.078962,-0.979033,3.642720,277.248180,105.510393,18.493311,284.852092,129.849827,6.531932,279.964439,120.703228,2.388294,263.754195,128.194407,-7.152587,255.293980,117.725631,2
22.525360,251.355225,104.903694,-0.024047,-0.920750,-0.389412,-0.171734,0.387538,-0.905716,10.238562,223.458658,64.107211,-3.427488,253.224919,22.845789,15.152180,219.131720,105.825420,30.716148,220.069362,108.720509,42.706932,224.256224,105.562730,2
18.759203,252.589783,82.828644,-0.100139,-0.951220,-0.291810,-0.089366,0.300698,-0.949523,12.884427,219.552466,47.919572,-4.404462,251.862556,-1.144158,12.031921,220.064044,90.166213,23.885302,221.333253,94.109783,35.735008,223.424432,89.274274,2
16.598072,253.263992,65.759064,-0.004289,-0.938161,-0.346174,-0.111707,0.344460,-0.932131,6.913774,221.570537,27.951179,-4.541068,249.603348,-17.370833,12.893783,221.868253,69.700766,25.186265,224.844861,74.845883,37.355524,228.247546,70.709126,2
14.395229,252.251022,48.580860,0.020550,-0.941138,-0.337396,-0.098207,0.333935,-0.937466,1.675937,220.359731,9.895237,-4.686357,243.268614,-34.218127,11.336398,221.690326,53.119978,23.487985,224.895546,58.523604,35.776217,228.472571,54.558339,2
12.450191,251.155319,32.245354,0.015441,-0.945398,-0.325553,-0.075935,0.323543,-0.943162,-0.682067,218.841026,-6.284241,-5.934018,238.340028,-49.883018,8.990664,220.765144,37.404012,21.026339,223.803922,43.072795,33.341910,227.065996,39.158765,2
9.092937,249.686218,4.645530,0.018197,-0.955970,-0.292899,-0.044934,0.291870,-0.955402,-2.513361,215.769185,-32.845654,-8.229724,232.500909,-76.878043,5.119144,218.365817,10.618145,16.921194,221.587682,16.835840,29.110094,224.528914,13.035889,2
7.073956,249.325241,-7.252636,0.037785,-0.961599,-0.271846,-0.040951,0.270322,-0.961899,-3.429422,214.663678,-44.018513,-9.218304,229.954271,-88.463652,3.591067,217.804120,-0.488383,15.207620,221.249007,5.724259,27.284559,224.266072,1.836058,2
2.483332,247.105606,-40.312096,-0.025081,-0.969969,-0.241933,-0.025231,0.242546,-0.969812,-7.282245,212.196480,-75.392636,-13.803378,231.290677,-122.586942,-3.345865,214.738744,-33.397153,8.454553,217.522816,-27.339326,20.644455,219.986569,-31.038388,2
0.916217,245.917999,-60.348503,-0.090154,-0.975250,-0.201893,-0.012016,0.203769,-0.978945,-8.310168,209.803096,-93.530455,-16.572915,240.220682,-146.200539,-7.971339,212.751648,-54.159805,4.507856,215.049837,-48.334332,17.019339,217.126830,-51.372694,2
-0.132386,245.954651,-69.898628,-0.066747,-0.978358,-0.195857,-0.012982,0.197129,-0.980292,-7.133558,209.031909,-102.476971,-17.671887,240.852202,-156.100771,-8.814321,211.890524,-64.549928,4.011059,214.784213,-58.575971,16.535368,217.258540,-61.281625,2
-1.587249,243.298447,-89.430504,-0.096135,-0.983362,-0.154132,-0.005532,0.155375,-0.987840,-7.091757,204.074110,-119.374297,-19.923387,236.966573,-175.761997,-12.623136,208.425342,-84.173045,1.329903,211.551378,-78.216656,13.995818,213.794470,-80.477862,2
-2.159281,241.496460,-98.234482,-0.095110,-0.986739,-0.131534,-0.001364,0.132262,-0.991214,-6.877603,201.229713,-126.998502,-20.541063,233.476111,-184.514827,-13.638810,206.097879,-92.733964,0.588547,209.533221,-86.754895,13.298284,211.894362,-88.865012,2
