PalmPositionX,PalmPositionY,PalmPositionZ,PalmNormalX,PalmNormalY,PalmNormalZ,HandDirectionX,HandDirectionY,HandDirectionZ,ThumbX,ThumbY,ThumbZ,IndexX,IndexY,IndexZ,MiddleX,MiddleY,MiddleZ,RingX,RingY,RingZ,PinkyX,PinkyY,PinkyZ,IsLeft
43.836514,192.286011,53.193356,-0.430098,-0.872615,0.231427,-0.526906,0.034480,-0.849224,-25.045735,174.488858,52.375472,-1.046208,161.858614,64.669365,24.346470,156.431627,77.929277,45.615865,159.158347,75.967410,55.657422,154.870720,66.212967,2
40.691143,193.095932,40.783020,-0.518081,-0.829536,0.208475,-0.499670,0.095706,-0.860912,-27.316704,180.316656,44.112700,-3.782450,170.162151,53.240601,15.010223,160.822876,61.257373,35.496624,160.897467,59.568047,45.390871,154.557210,49.759746,2
39.385250,194.476425,29.635948,-0.570083,-0.795968,0.203569,-0.466576,0.109709,-0.877651,-21.659327,172.619313,26.375489,-4.516643,175.490985,42.609813,11.577167,164.108949,49.552493,30.123915,161.522432,48.798194,40.729488,155.962427,39.141764,2
36.579967,194.507980,17.483044,-0.596649,-0.774041,0.211827,-0.460758,0.114301,-0.880135,-20.172169,167.986224,12.766030,-4.521856,178.392081,32.766566,8.017327,165.849033,37.213975,25.655889,161.333185,36.595812,36.516626,155.626801,27.129341,2
34.371552,195.054092,5.872000,-0.605323,-0.761954,0.230239,-0.451759,0.090713,-0.887516,-20.775643,167.386346,0.632580,-7.192214,178.985274,19.751600,4.627720,167.039391,25.141726,21.992871,161.435124,25.107653,33.174607,155.949173,16.090212,2
31.872993,195.237259,-5.926176,-0.620676,-0.745737,0.242152,-0.447147,0.082968,-0.890604,-19.653413,164.222482,-11.447415,-9.470446,179.797496,8.237308,0.742439,168.109174,13.321691,18.277263,161.918149,13.731928,29.635301,156.405795,4.932538,2
29.552778,196.700073,-18.242958,-0.628476,-0.751852,0.199338,-0.412587,0.104982,-0.904848,-19.455149,161.798404,-25.094155,-9.250243,182.181218,-2.690238,-2.221887,169.632832,-0.247337,16.076163,163.255582,0.763474,28.439669,157.789487,-7.518256,2
24.977045,195.433121,-42.592945,-0.636288,-0.743478,0.205858,-0.408936,0.098787,-0.907201,-20.016738,154.803012,-48.180632,-14.946828,179.681331,-23.271782,-7.131926,169.912335,-23.505467,10.411121,162.337280,-22.591695,23.971618,156.958667,-30.496405,2
21.499025,195.159454,-65.523209,-0.664007,-0.708823,0.238042,-0.410659,0.079662,-0.908302,-22.540375,153.006976,-69.574918,-20.903611,181.904887,-46.667321,-11.646460,171.744675,-45.253876,4.910768,163.032794,-44.434276,18.988089,157.086708,-51.886564,2
19.639898,194.408279,-77.290825,-0.662927,-0.702230,0.259617,-0.412937,0.053701,-0.909175,-23.634039,151.305437,-80.237264,-22.951583,182.169370,-58.752348,-12.932664,171.887602,-56.244278,3.156332,162.945403,-55.369751,17.284401,156.898827,-62.623207,2
15.607761,193.075592,-110.358299,-0.648602,-0.717494,0.254003,-0.392822,0.029717,-0.919134,-26.870570,148.886429,-114.268565,-24.068216,182.034201,-91.814472,-13.851929,171.712520,-88.508371,1.040799,162.641145,-87.545854,14.966001,156.566187,-94.718698,2
15.467768,189.325943,-128.051926,-0.673219,-0.696040,0.249608,-0.351502,0.004253,-0.936178,-30.534196,148.345354,-133.553571,-23.516535,178.492950,-113.751724,-13.196711,170.047644,-106.185565,1.368379,160.418867,-104.449670,15.052047,153.002428,-111.045415,2
15.088945,188.031036,-137.478516,-0.681448,-0.692218,0.237620,-0.329866,0.000674,-0.944028,-31.758372,148.099321,-143.962550,-24.904135,176.447047,-123.840897,-12.743201,169.058554,-116.051536,1.583000,159.412657,-113.812679,14.681248,152.078798,-120.161858,2
15.424753,186.800354,-146.795471,-0.693952,-0.681669,0.231859,-0.302973,-0.015672,-0.952870,-32.302534,147.977148,-154.020045,-25.896345,174.371761,-134.528262,-12.306992,168.128049,-125.984304,1.544381,158.783319,-123.009666,14.285081,151.228439,-128.885912,2
