PalmPositionX,PalmPositionY,PalmPositionZ,PalmNormalX,PalmNormalY,PalmNormalZ,HandDirectionX,HandDirectionY,HandDirectionZ,ThumbX,ThumbY,ThumbZ,IndexX,IndexY,IndexZ,MiddleX,MiddleY,MiddleZ,RingX,RingY,RingZ,PinkyX,PinkyY,PinkyZ,IsLeft
76.656784,128.262558,121.636971,0.554128,0.375515,0.742921,0.602908,0.434323,-0.669227,48.726361,201.717793,120.563128,118.004979,175.371917,53.593823,131.430825,161.975610,43.334663,134.364918,141.664299,47.322112,130.180325,115.816522,63.555985,1
72.439888,129.652451,115.848122,0.660592,0.166411,0.732070,0.627752,0.412386,-0.660201,43.966143,205.241738,112.734116,122.226424,182.559827,56.826891,126.538226,168.049945,38.570366,128.427043,145.057494,40.682388,118.726380,120.979172,53.613109,1
68.507111,134.722015,112.831635,0.683769,0.118700,0.719980,0.626599,0.410125,-0.662700,54.868817,204.786536,109.003619,120.766261,192.400863,59.269200,121.903546,175.331279,35.909933,123.756047,149.522127,36.355886,113.195787,124.823639,48.233515,1
64.767136,139.917709,109.246582,0.682246,0.138448,0.717894,0.614896,0.422546,-0.665851,55.043221,205.560858,106.177842,117.476824,195.480350,55.353241,119.840433,180.320206,33.411652,121.848379,154.620014,33.692690,111.787482,129.576343,45.198889,1
61.096714,143.679703,104.425499,0.683921,0.143224,0.715360,0.603082,0.440788,-0.664829,50.793927,206.877390,101.423911,115.074778,197.191817,51.512607,118.842431,184.657677,31.119534,118.668387,159.458839,29.219646,109.547904,135.152647,40.922361,1
58.250816,148.312332,101.186058,0.723280,0.148932,0.674303,0.562783,0.438735,-0.700562,47.865553,209.538013,94.825948,111.318593,199.476156,46.379819,115.662729,188.383420,27.398676,116.324762,165.596362,27.044521,105.743217,141.211987,37.033023,1
55.621086,156.938797,87.890533,0.736048,0.173524,0.654310,0.517434,0.478993,-0.709103,41.610159,215.129349,78.936357,106.245346,209.197429,33.066044,114.854748,200.455020,18.275744,115.417897,179.595844,17.014447,105.803420,155.153727,25.572944,1
55.706150,163.512955,68.503433,0.724797,0.134171,0.675771,0.547209,0.483848,-0.682974,51.841138,219.827724,63.547539,110.301163,219.155322,20.131474,119.521217,208.834766,4.550882,119.433125,188.768289,2.812706,110.072568,164.415704,10.735490,1
53.426231,166.928360,62.550655,0.732310,0.153481,0.663449,0.538277,0.466292,-0.702018,53.379167,221.920673,57.707879,106.787713,222.441339,12.093664,116.581137,211.228799,-2.731509,116.428085,191.403940,-3.879656,107.653796,167.008722,4.943936,1
48.758270,170.352005,51.690639,0.742823,0.193383,0.640950,0.512808,0.451122,-0.730423,51.148623,222.307399,43.835471,99.834119,224.618025,-2.224041,110.698136,213.421348,-15.349712,110.767019,194.386619,-15.556294,102.688660,170.182358,-5.904218,1
