PalmPositionX,PalmPositionY,PalmPositionZ,PalmNormalX,PalmNormalY,PalmNormalZ,HandDirectionX,HandDirectionY,HandDirectionZ,ThumbX,ThumbY,ThumbZ,IndexX,IndexY,IndexZ,MiddleX,MiddleY,MiddleZ,RingX,RingY,RingZ,PinkyX,PinkyY,PinkyZ,IsLeft
72.377701,246.224792,2.356752,-0.276773,0.614798,0.738525,-0.582451,0.503946,-0.637801,79.986326,313.412418,3.870227,30.352301,320.992500,-44.601058,10.859201,317.576727,-40.841747,0.996946,300.232588,-23.658603,2.545958,276.409094,-7.064803,2
54.277344,277.136658,-21.968433,-0.210202,0.567680,0.795962,-0.552586,0.602643,-0.575734,43.459794,332.015480,3.555665,26.621578,366.441557,-55.955047,-0.288300,357.968530,-60.414456,-2.654250,347.008827,-42.666028,32.845339,287.938472,12.655371,2
49.123394,284.627563,-28.632147,-0.180741,0.601982,0.777785,-0.599129,0.559760,-0.572463,32.149562,333.048717,-0.199328,14.234692,371.231277,-61.911959,-12.032679,362.618365,-63.789107,40.573485,305.389360,9.874517,38.668306,281.407310,8.116973,2
46.980495,288.208191,-31.439104,-0.176786,0.615353,0.768171,-0.630612,0.528417,-0.568423,27.965315,333.831964,-1.597978,7.662255,372.905788,-64.460626,-16.369643,365.212666,-64.083944,49.226950,294.458888,6.691735,38.983472,281.346841,3.889797,2
43.909195,289.431030,-34.228130,-0.105549,0.667930,0.736702,-0.662417,0.505314,-0.553048,27.876113,336.744614,-5.232872,4.146360,373.528818,-67.861955,-19.148045,367.067670,-64.740332,51.735486,293.035916,2.287546,38.206618,284.465796,1.395149,2
43.595779,294.654572,-39.396366,-0.147756,0.665791,0.731362,-0.633739,0.503986,-0.586834,29.129760,346.547829,-14.804134,4.224024,377.509514,-75.968645,-18.697094,371.826677,-72.072450,50.458136,297.687016,-5.941927,35.255201,289.769006,-4.595346,2
42.502941,295.344818,-41.738865,-0.136410,0.675190,0.724921,-0.643925,0.495659,-0.582824,28.607376,347.980901,-18.078444,2.481743,377.714005,-77.984458,-19.591239,372.729027,-73.372132,48.572147,299.921709,-8.303872,34.085647,291.666554,-6.817303,2
41.319313,294.183838,-44.440994,-0.147838,0.679720,0.718418,-0.641084,0.487266,-0.592944,27.378308,347.268596,-21.983928,1.088050,376.281256,-79.614260,-20.592354,371.289726,-76.349287,45.948537,300.340689,-10.549691,32.396648,291.469200,-9.294049,2
39.184994,286.489197,-48.199135,-0.202543,0.661342,0.722221,-0.638594,0.469923,-0.609401,24.801614,341.807910,-30.072544,-2.626946,368.465343,-78.430200,-24.697358,361.835869,-79.519882,40.256574,293.273312,-13.284717,28.766105,283.595680,-13.262441,2
38.907536,279.979065,-48.989918,-0.272284,0.625591,0.731093,-0.634236,0.454699,-0.625295,21.517220,335.310912,-32.684832,-5.811428,360.748344,-76.425172,-27.162130,353.452409,-78.282105,38.400685,285.195947,-13.744031,26.950591,275.429745,-14.762269,2
38.707214,262.476410,-49.644764,-0.366026,0.619438,0.694494,-0.659831,0.353511,-0.663064,18.083801,318.958908,-40.157024,-13.990874,337.158795,-73.318324,-30.860147,331.496890,-71.661854,39.740265,267.974251,-15.971880,27.371215,256.585558,-15.735760,2
38.072670,245.279861,-50.179909,-0.400854,0.639643,0.655876,-0.680018,0.271999,-0.680876,18.756061,305.675848,-49.403402,-19.502419,315.045385,-74.694703,-19.992496,314.918082,-48.281866,40.309427,253.921301,-17.591453,27.858987,240.785075,-15.472821,2
37.849247,236.316208,-49.993031,-0.399964,0.651151,0.645004,-0.689713,0.249627,-0.679693,19.915589,298.499996,-52.856780,-21.033916,304.206635,-74.468001,-9.986144,304.929804,-35.397348,40.484089,245.699922,-17.825923,28.210324,232.382629,-15.083811,2
37.644894,228.124863,-49.958927,-0.384681,0.669767,0.635163,-0.689861,0.248578,-0.679928,22.604276,291.995881,-55.729681,-20.702550,295.853951,-74.692394,3.900942,292.380195,-23.440905,40.352084,238.620815,-17.696668,28.247787,225.510899,-14.743914,2
36.803154,212.344635,-49.815529,-0.380015,0.718962,0.581964,-0.707719,0.179116,-0.683411,23.146424,277.191238,-63.179745,-22.182303,276.907700,-75.303183,32.510806,252.005236,-18.888839,40.024940,226.061231,-18.410037,29.208621,213.570332,-15.191971,2
36.440826,203.687805,-49.115402,-0.397175,0.725586,0.561940,-0.719827,0.133533,-0.681189,19.385693,266.922180,-63.616253,-24.361344,265.277742,-75.336039,36.887788,238.982517,-20.448238,39.344573,218.780289,-18.161382,29.110839,206.098943,-14.489454,2
36.252861,194.245422,-47.646141,-0.415287,0.728609,0.544671,-0.741793,0.075351,-0.666382,15.027193,255.194063,-63.605832,-27.129245,252.088530,-73.235208,38.676379,227.785731,-21.294855,38.547326,211.103530,-17.437045,29.340711,198.314393,-13.419051,2
35.709442,175.866135,-44.684750,-0.436745,0.733719,0.520490,-0.758979,0.010056,-0.651037,11.549788,234.264056,-64.319766,-29.054502,230.056071,-68.085983,39.433777,206.694559,-21.702404,37.144999,193.943517,-15.900191,29.102645,181.861430,-11.787670,2
34.895294,167.433899,-43.598499,-0.431891,0.751210,0.499153,-0.765034,-0.012005,-0.643877,11.605900,225.502229,-66.234279,-28.906028,221.792364,-66.245564,38.873742,197.940777,-22.570573,36.652532,186.078838,-15.690490,28.825440,174.549129,-11.483608,2
34.314804,158.341965,-42.221317,-0.426654,0.767482,0.478475,-0.770850,-0.031886,-0.636218,11.873472,215.737542,-67.318188,-18.808730,214.051617,-55.854051,37.326661,189.896965,-22.762438,36.539681,177.070486,-15.320430,28.089445,165.687142,-8.918579,2
