PalmPositionX,PalmPositionY,PalmPositionZ,PalmNormalX,PalmNormalY,PalmNormalZ,HandDirectionX,HandDirectionY,HandDirectionZ,ThumbX,ThumbY,ThumbZ,IndexX,IndexY,IndexZ,MiddleX,MiddleY,MiddleZ,RingX,RingY,RingZ,PinkyX,PinkyY,PinkyZ,IsLeft
40.667587,218.276703,108.316147,-0.450753,-0.888705,-0.083819,-0.273820,0.227030,-0.934602,0.256006,197.133990,82.289713,-1.402463,232.475250,31.746797,23.996565,189.346014,120.505557,36.608716,188.279413,122.294138,46.396045,187.188800,115.543222,2
37.544178,225.849106,90.351212,-0.448786,-0.891003,-0.068592,-0.293373,0.219399,-0.930482,1.122449,200.682370,67.655698,-6.795846,231.005258,18.136748,20.071033,199.112595,103.116684,33.996180,198.478659,103.987241,44.654368,196.851682,96.814706,2
33.051682,229.778992,71.351013,-0.439409,-0.892969,-0.097599,-0.294970,0.246059,-0.923281,-1.167882,203.176367,47.274066,-9.824371,238.317505,-1.251471,16.138059,200.445081,81.958569,31.045274,200.536096,83.627020,41.110339,199.832397,76.695709,2
30.463858,230.849457,60.762009,-0.434917,-0.892615,-0.118685,-0.294524,0.265565,-0.918004,-2.038643,204.203729,35.653209,-10.844294,242.711627,-12.121044,13.714008,200.749591,70.723013,28.986386,200.735175,72.509164,39.601579,199.681329,65.451749,2
27.910267,234.273544,49.890919,-0.410839,-0.898419,-0.155095,-0.295977,0.292331,-0.909362,-1.770351,207.274203,23.114312,-11.639938,253.829684,-23.137198,12.008837,204.261459,59.556242,27.862043,203.596408,60.771357,38.576704,203.128329,53.723927,2
26.363039,237.206177,38.713947,-0.411712,-0.885265,-0.216331,-0.272911,0.346260,-0.897565,-2.377814,211.536133,9.801248,-11.821393,263.552441,-33.484848,11.158418,207.339355,46.608100,26.147608,206.221973,47.964487,36.692249,205.767639,40.876481,2
21.639055,240.326752,14.577520,-0.357836,-0.879426,-0.313948,-0.266188,0.418328,-0.868415,-4.282187,216.162360,-17.598987,-15.864967,269.327167,-56.385783,10.363865,210.212030,19.834631,23.544689,209.605048,21.224026,34.013422,209.923932,14.166501,2
19.073883,240.653549,2.091967,-0.336763,-0.872621,-0.353728,-0.267431,0.448842,-0.852655,-4.371435,216.564914,-31.230901,-16.536951,268.302463,-69.104684,8.995940,210.732065,6.632376,21.815730,210.036984,7.695471,32.078522,210.606992,0.406140,2
16.139658,242.128967,-22.157560,-0.344896,-0.875349,-0.338838,-0.270434,0.438349,-0.857155,-3.721334,215.546313,-54.570492,-17.031839,266.579089,-94.400537,5.405676,212.564917,-18.072973,18.395800,211.674524,-16.970604,29.438274,212.725256,-23.716192,2
14.562963,241.888672,-34.378098,-0.333939,-0.882824,-0.330313,-0.270151,0.425368,-0.863759,-2.742574,213.546948,-66.264188,-18.251348,264.002417,-107.338718,4.124737,212.404993,-30.069406,17.154264,211.722595,-28.932887,28.415097,212.942554,-35.529422,2
